seed,case,series,x_value,num_goods,num_bidders,scenario,arm,efficiency,efficiency_pct,initial_efficiency,efficiency_gain_from_initial_pct,true_welfare,full_info_welfare,welfare_loss,revenue,full_info_revenue,revenue_difference,revenue_difference_pct,revenue_loss,revenue_absolute_percentage_error,payment_error_over_optimum_welfare,initial_revenue_loss,revenue_loss_improvement_from_initial,surplus,value_queries,demand_queries,nl_queries,person_queries,person_tokens_in,person_tokens_out,person_tokens_total,shared_proxy_tokens_in,shared_proxy_tokens_out,candidate_bundles_generated,candidate_bundles_sent_to_pv,candidate_bundles_truncated,pv_calibration_family,pv_calibration_scale,pv_calibration_size_gamma,pv_calibration_size_threshold,pv_calibration_budget_cap,pv_calibration_config_hash
2,goods_9x8,goods,9,9,8,pc_build_9x8_from_spec,proxy sealed,0.9962406015037594,99.62406015037594,0.8407268170426065,15.551378446115283,7950.0,7980.0,30.0,4761.186000000001,5918.0,-1156.8139999999994,-19.54738087191618,0.19547380871916178,0.19547380871916178,0.24270852130325807,0.1770631970260224,-0.018410611693139373,3188.8139999999994,80,0,0,80,8405,2775,11180,61901,11899,1000,1000,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
3,goods_9x8,goods,9,9,8,pc_build_9x8_from_spec,proxy sealed,0.9973045822102425,99.73045822102425,0.9299191374663073,6.738544474393526,7400.0,7420.0,20.0,4574.832,6214.0,-1639.1679999999997,-26.37862890247827,0.2637862890247827,0.2637862890247827,0.28560215633423175,0.28751206952043806,0.02372578049565538,2825.1679999999997,18,0,0,18,7692,5119,12811,98358,18652,1736,1736,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
4,goods_9x8,goods,9,9,8,pc_build_9x8_from_spec,proxy sealed,0.9942950285248574,99.42950285248574,0.8468459657701711,14.744906275468628,12200.0,12270.0,70.0,9704.143999999998,10692.5,-988.3560000000016,-9.243451017068052,0.09243451017068054,0.09243451017068054,0.1318953545232275,0.10561758241758248,0.013183072246901947,2495.8560000000016,36,0,0,36,8021,3513,11534,88897,17820,1520,1520,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
0,goods_10x8,goods,10,10,8,pc_build_10x8_from_spec,proxy sealed,0.877363184079602,87.7363184079602,0.8736318407960199,0.3731343283582156,7054.0,8040.0,986.0,4548.232,5799.0,-1250.768,-21.56868425590619,0.21568684255906193,0.21568684255906193,0.2948716417910448,0.21870908777375422,0.0030222452146922985,2505.768,11,0,0,11,8424,4600,13024,148268,27963,2680,2680,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
1,goods_10x8,goods,10,10,8,pc_build_10x8_from_spec,proxy sealed,0.8778833107191316,87.78833107191316,0.8536861148801448,2.419719583898683,7764.0,8844.0,1080.0,6604.43,8110.0,-1505.5699999999997,-18.564364981504312,0.1856436498150431,0.1856436498150431,0.20868046132971502,0.26119013563501886,0.07554648581997575,1159.5699999999997,14,0,0,14,8994,4797,13791,174861,31641,3144,3144,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
2,goods_10x8,goods,10,10,8,pc_build_10x8_from_spec,proxy sealed,0.8416075650118203,84.16075650118204,0.8191489361702128,2.245862884160754,7120.0,8460.0,1340.0,4929.073999999999,6108.0,-1178.9260000000013,-19.30134250163722,0.19301342501637217,0.19301342501637217,0.42418132387706864,0.1108474132285528,-0.08216601178781938,2190.9260000000013,15,0,0,15,8577,3280,11857,91538,16927,1624,1624,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
3,goods_10x8,goods,10,10,8,pc_build_10x8_from_spec,proxy sealed,0.8130733944954128,81.30733944954129,0.554644495412844,25.842889908256883,7090.0,8720.0,1630.0,4796.26,6334.0,-1537.7399999999998,-24.277549731607195,0.24277549731607195,0.24277549731607195,0.5044334862385321,0.2823706978212818,0.03959520050520987,2293.74,38,0,0,38,7956,3505,11461,176151,31748,3160,3160,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
4,goods_10x8,goods,10,10,8,pc_build_10x8_from_spec,proxy sealed,0.9943775100401606,99.43775100401606,0.9160481927710843,7.832931726907633,12380.0,12450.0,70.0,9588.003999999999,10862.5,-1274.496000000001,-11.732989643268132,0.11732989643268134,0.11732989643268134,0.14504289156626518,0.11010448791714633,-0.007225408515535006,2791.996000000001,30,0,0,30,7916,3654,11570,141695,26342,2488,2488,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
0,joint_4x4,joint,4,4,4,pc_build_4x4_from_spec,proxy sealed,1.0,100.0,0.8356625258799172,16.43374741200828,3864.0,3864.0,0.0,1931.9319999999998,2814.0,-882.0680000000002,-31.34570007107321,0.3134570007107321,0.3134570007107321,0.22827846790890274,0.5070177683013504,0.19356076759061824,1932.0680000000002,8,0,0,8,3072,2187,5259,6615,1025,52,52,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
1,joint_4x4,joint,4,4,4,pc_build_4x4_from_spec,proxy sealed,1.0,100.0,1.0,0.0,4264.0,4264.0,0.0,3279.18,3236.5,42.679999999999836,1.3187084813842063,-0.013187084813842063,0.013187084813842063,0.01000938086303936,-0.02140954735053324,-0.008222462536691176,984.8200000000002,12,0,0,12,3455,1715,5170,11110,1928,52,52,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
2,joint_4x4,joint,4,4,4,pc_build_4x4_from_spec,proxy sealed,0.9540059347181009,95.4005934718101,0.7997032640949555,15.43026706231454,3215.0,3370.0,155.0,2435.0,2440.0,-5.0,-0.20491803278688525,0.0020491803278688526,0.0020491803278688526,0.15578635014836795,0.033778688524589824,0.03172950819672097,780.0,12,0,0,12,3015,1896,4911,10710,1713,36,36,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
3,joint_4x4,joint,4,4,4,pc_build_4x4_from_spec,proxy sealed,0.9928656361474435,99.28656361474435,0.9661117717003567,2.675386444708683,3340.0,3364.0,24.0,2209.0,2354.0,-145.0,-6.159728122344945,0.06159728122344945,0.06159728122344945,0.13525564803804993,0.2476805437553101,0.18608326253186064,1131.0,13,0,0,13,3065,2147,5212,11114,1940,52,52,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
4,joint_4x4,joint,4,4,4,pc_build_4x4_from_spec,proxy sealed,1.0,100.0,0.9355038759689923,6.449612403100769,9030.0,9030.0,0.0,4060.25,4267.6,-207.35000000000036,-4.858702783766059,0.04858702783766059,0.04858702783766059,0.02296234772978963,-0.14527603336770112,-0.1938630612053617,4969.75,7,0,0,7,3017,1776,4793,10963,1818,44,44,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
0,joint_5x5,joint,5,5,5,pc_build_5x5_from_spec,proxy sealed,0.9105145413870246,91.05145413870245,0.8750932140193886,3.5421327367636035,4884.0,5364.0,480.0,3221.69,3344.0,-122.30999999999995,-3.6575956937799026,0.036575956937799026,0.036575956937799026,0.18313012677106635,0.26298265550239225,0.22640669856459322,1662.31,14,0,0,14,4104,2090,6194,10269,1829,99,99,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
1,joint_5x5,joint,5,5,5,pc_build_5x5_from_spec,proxy sealed,0.9717022202873313,97.17022202873314,0.9455811928602526,2.612102742707878,4464.0,4594.0,130.0,3117.416,3546.5,-429.08399999999983,-12.098801635415192,0.12098801635415193,0.12098801635415193,0.48126164562472795,0.23016213167912,0.10917411532496807,1346.5839999999998,7,0,0,7,3965,2613,6578,15983,3127,123,123,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
2,joint_5x5,joint,5,5,5,pc_build_5x5_from_spec,proxy sealed,1.0,100.0,0.9590316573556797,4.096834264432026,5370.0,5370.0,0.0,2871.7879999999986,2655.0,216.78799999999865,8.165273069679799,-0.08165273069679799,0.08165273069679799,0.06085437616387312,0.12711035781544275,0.20876308851224074,2498.2120000000014,18,0,0,18,3955,2199,6154,14424,2236,59,59,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
3,joint_5x5,joint,5,5,5,pc_build_5x5_from_spec,proxy sealed,1.0,100.0,0.8883601756954612,11.163982430453878,5464.0,5464.0,0.0,3199.426,3714.0,-514.5740000000001,-13.854981152396341,0.1385498115239634,0.1385498115239634,0.09417532942898976,0.23706623586429698,0.09851642434033359,2264.574,10,0,0,10,4026,2038,6064,15253,2626,71,71,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
4,joint_5x5,joint,5,5,5,pc_build_5x5_from_spec,proxy sealed,1.0,100.0,0.9402666666666667,5.973333333333331,9750.0,9750.0,0.0,5203.8,5410.0,-206.19999999999982,-3.8114602587800337,0.038114602587800334,0.038114602587800334,0.10894358974358972,-0.09008502772643263,-0.12819963031423298,4546.2,13,0,0,13,3940,2027,5967,15462,2913,99,99,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
0,joint_6x6,joint,6,6,6,pc_build_6x6_from_spec,proxy sealed,1.0,100.0,1.0,0.0,6640.0,6640.0,0.0,3804.304,3548.0,256.3040000000001,7.223900789177003,-0.07223900789177004,0.07223900789177004,0.038600000000000016,0.23880665163472406,0.3110456595264941,2835.696,9,0,0,9,5539,2319,7858,12195,2412,210,210,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
1,joint_6x6,joint,6,6,6,pc_build_6x6_from_spec,proxy sealed,1.0,100.0,1.0,0.0,6430.0,6430.0,0.0,4728.36,4700.5,27.859999999999673,0.5927029039463817,-0.005927029039463817,0.005927029039463817,0.004332814930015501,-0.10366769492607149,-0.09774066588660767,1701.6400000000003,17,0,0,17,5122,2652,7774,23237,3938,210,210,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
2,joint_6x6,joint,6,6,6,pc_build_6x6_from_spec,proxy sealed,1.0,100.0,0.8820033955857386,11.799660441426141,5890.0,5890.0,0.0,3748.684,3405.0,343.6840000000002,10.093509544787084,-0.10093509544787084,0.10093509544787084,0.11142886247877755,-0.0012035242290752777,0.09973157121879556,2141.316,18,0,0,18,4914,1568,6482,13401,2455,118,118,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
3,joint_6x6,joint,6,6,6,pc_build_6x6_from_spec,proxy sealed,1.0,100.0,0.9710589036431733,2.8941096356826734,5874.0,5874.0,0.0,3783.938,4004.0,-220.0619999999999,-5.4960539460539435,0.054960539460539436,0.054960539460539436,0.05795539666326188,0.06748901098901079,0.012528471528471356,2090.062,17,0,0,17,5065,1941,7006,21362,4085,210,210,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
4,joint_6x6,joint,6,6,6,pc_build_6x6_from_spec,proxy sealed,0.8883251714005876,88.83251714005877,0.7766699314397649,11.165523996082271,9069.8,10210.0,1140.2000000000007,6705.430000000002,5499.799999999999,1205.6300000000028,21.92134259427621,-0.2192134259427621,0.2192134259427621,0.4079696376101862,-0.3583748499945453,-0.13916142405178317,2364.369999999997,21,0,0,21,4958,3157,8115,19728,3932,160,160,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
0,joint_7x7,joint,7,7,7,pc_build_7x7_from_spec,proxy sealed,0.9978708303761533,99.78708303761533,0.6719659332860185,32.59048970901348,7030.0,7045.0,15.0,3699.928000000001,3938.0,-238.0719999999992,-6.04550533265615,0.0604550533265615,0.0604550533265615,0.096316252661462,0.19052107668867455,0.13006602336211304,3330.071999999999,10,0,0,10,6028,2651,8679,23148,4526,361,361,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
1,joint_7x7,joint,7,7,7,pc_build_7x7_from_spec,proxy sealed,0.9439327485380117,94.39327485380117,0.8423245614035088,10.160818713450293,6456.5,6840.0,383.5,5263.27,5090.5,172.77000000000044,3.3939691582359384,-0.033939691582359384,0.033939691582359384,0.10025877192982463,0.014297220312346478,0.04823691189470586,1193.2299999999996,13,0,0,13,6171,2827,8998,36969,6479,457,457,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
2,joint_7x7,joint,7,7,7,pc_build_7x7_from_spec,proxy sealed,0.9865546218487395,98.65546218487395,0.9865546218487395,0.0,7044.0,7140.0,96.0,4290.946000000001,4043.0,247.94600000000082,6.132723225327747,-0.06132723225327747,0.06132723225327747,0.41679915966386566,0.006826119218401716,0.06815335147167918,2753.053999999999,34,0,0,34,6571,3229,9800,24934,5054,229,229,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
3,joint_7x7,joint,7,7,7,pc_build_7x7_from_spec,proxy sealed,0.9990228013029316,99.90228013029316,0.9591205211726385,3.9902280130293177,6134.0,6140.0,6.0,3962.4979999999996,5154.0,-1191.5020000000004,-23.11800543267366,0.2311800543267366,0.2311800543267366,0.4261397394136807,0.36718703919285944,0.13600698486612284,2171.5020000000004,18,0,0,18,6176,3544,9720,35643,7464,489,489,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
4,joint_7x7,joint,7,7,7,pc_build_7x7_from_spec,proxy sealed,0.9279352997145576,92.79352997145575,0.8599048525214082,6.803044719314933,9752.6,10510.0,757.3999999999996,6709.152000000001,5834.799999999999,874.3520000000017,14.985123740316752,-0.1498512374031675,0.1498512374031675,0.41620856327307343,-0.19889147871392357,-0.04904024131075607,3043.4479999999994,12,0,0,12,5942,2249,8191,27466,5472,311,311,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
0,joint_9x9,joint,9,9,9,pc_build_9x9_from_spec,proxy sealed,0.8923778501628664,89.23778501628664,0.6555700325732899,23.680781758957647,6849.0,7675.0,826.0,4163.302000000001,5534.0,-1370.6979999999994,-24.768666425731826,0.24768666425731828,0.24768666425731828,0.2866514657980456,0.34930393928442355,0.10161727502710527,2685.6979999999994,32,0,0,32,8578,3846,12424,76969,15278,1407,1407,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
1,joint_9x9,joint,9,9,9,pc_build_9x9_from_spec,proxy sealed,0.8644470868014269,86.4447086801427,0.8384661117717004,2.5980975029726516,7270.0,8410.0,1140.0,6841.986000000001,7544.0,-702.0139999999992,-9.305593849416745,0.09305593849416745,0.09305593849416745,1.123426159334126,0.29379135737009543,0.200735418875928,428.0139999999992,22,0,0,22,8665,5374,14039,42036,8179,1631,1631,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
2,joint_9x9,joint,9,9,9,pc_build_9x9_from_spec,proxy sealed,0.9624548736462094,96.24548736462094,0.9042418772563177,5.821299638989174,10664.0,11080.0,416.0,5153.617999999999,6268.0,-1114.3820000000014,-17.7789087428207,0.17778908742820698,0.17778908742820698,0.24567851985559555,-0.11367804722399469,-0.29146713465220164,5510.382000000001,23,0,0,23,9881,3737,13618,88684,16433,1511,1511,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
3,joint_9x9,joint,9,9,9,pc_build_9x9_from_spec,proxy sealed,0.9973045822102425,99.73045822102425,0.9299191374663073,6.738544474393526,7400.0,7420.0,20.0,4574.832,6214.0,-1639.1679999999997,-26.37862890247827,0.2637862890247827,0.2637862890247827,0.28560215633423175,0.28751206952043806,0.02372578049565538,2825.1679999999997,18,0,0,18,8647,5665,14312,113732,21279,2023,2023,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
4,joint_9x9,joint,9,9,9,pc_build_9x9_from_spec,proxy sealed,1.0,100.0,0.8454678600488201,15.453213995117988,12290.0,12290.0,0.0,9622.774,10762.5,-1139.7260000000006,-10.589788617886185,0.10589788617886184,0.10589788617886184,0.09273604556550046,0.11143470383275268,0.005536817653890844,2667.2260000000006,31,0,0,31,8936,4032,12968,95094,18902,1615,1615,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
0,joint_10x10,joint,10,10,10,pc_build_10x10_from_spec,proxy sealed,0.877363184079602,87.7363184079602,0.8736318407960199,0.3731343283582156,7054.0,8040.0,986.0,4622.022,5809.0,-1186.978,-20.43343088311241,0.20433430883112413,0.20433430883112413,0.28445,0.22005405405405418,0.015719745222930043,2431.978,11,0,0,11,10429,5850,16279,183530,34526,3334,3334,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
1,joint_10x10,joint,10,10,10,pc_build_10x10_from_spec,proxy sealed,0.8801447308909995,88.01447308909995,0.8401175938489371,4.00271370420624,7784.0,8844.0,1060.0,6696.85,8110.0,-1413.1499999999996,-17.424784217016025,0.17424784217016026,0.17424784217016026,0.2525045228403437,0.2684690505548706,0.09422120838471032,1087.1499999999996,16,0,0,16,11292,5552,16844,189382,34266,3398,3398,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
2,joint_10x10,joint,10,10,10,pc_build_10x10_from_spec,proxy sealed,0.8505190311418686,85.05190311418686,0.6297145328719723,22.08044982698962,9832.0,11560.0,1728.0,7316.244000000001,9394.0,-2077.7559999999994,-22.11790504577389,0.22117905045773892,0.22117905045773892,0.583137716262976,0.27419672131147516,0.05301767085373624,2515.7559999999994,23,0,0,23,10528,4070,14598,159953,28228,2902,2902,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
3,joint_10x10,joint,10,10,10,pc_build_10x10_from_spec,proxy sealed,0.7656536697247707,76.56536697247707,0.6444954128440367,12.1158256880734,6676.5,8720.0,2043.5,4246.19,6334.0,-2087.8100000000004,-32.961951373539634,0.32961951373539633,0.32961951373539633,0.6168337155963303,0.28703062835490983,-0.042588885380486496,2430.3100000000004,50,0,0,50,9999,4726,14725,264284,46794,4758,4758,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
4,joint_10x10,joint,10,10,10,pc_build_10x10_from_spec,proxy sealed,1.0,100.0,0.9145789895749799,8.542101042502015,12470.0,12470.0,0.0,9829.529999999999,10932.5,-1102.9700000000012,-10.088909215641447,0.10088909215641446,0.10088909215641446,0.13526944667201293,0.08205442487994558,-0.01883466727646889,2640.470000000001,33,0,0,33,9756,4238,13994,154807,28617,2686,2686,0,uniform,1.4758,1.0,3,True,b07d2ebfe7863cda0771ca454a5836212cfe20b06910092f003dc1509a98ca0e
